setN;elemId;elemType;As1Ti;As1Tj;As1Bi;As1Bj;As2Ti;As2Tj;As2Bi;As2Bj;Asw1i;Asw1j;Asw2i;Asw2j;Reinf1;Reinf2;Crack1i;Crack1j;Crack2i;Crack2j;Sw1i;Sw1j;Sw2i;Sw2j;ls1i;ls1j;ls2i;ls2j
2;325713;1;1.9282410685221422e-05;1.9281026373969253e-05;1.9282410685221422e-05;1.9281026373969253e-05;1.9282410685221422e-05;1.9281026373969253e-05;1.9282410685221422e-05;1.9281026373969253e-05;8.37527316284186e-05;8.374671890258852e-05;8.37527316284186e-05;8.374671890258852e-05;7.141633587119103e-05;7.141633587119103e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325714;1;1.0062621533429217e-05;1.0060480725323749e-05;1.0062621533429217e-05;1.0060480725323749e-05;1.0062621533429217e-05;1.0060480725323749e-05;1.0062621533429217e-05;1.0060480725323749e-05;4.370677787780795e-05;4.369747932434115e-05;4.370677787780795e-05;4.369747932434115e-05;3.7268968642330736e-05;3.7268968642330736e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325715;1;2.136700665509267e-06;2.1337474681713038e-06;2.136700665509267e-06;2.1337474681713038e-06;2.136700665509267e-06;2.1337474681713038e-06;2.136700665509267e-06;2.1337474681713038e-06;9.28071289062507e-06;9.26788574218757e-06;9.28071289062507e-06;9.26788574218757e-06;7.913706168552905e-06;7.913706168552905e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325716;1;5.943405179624226e-06;5.947152568675875e-06;5.943405179624226e-06;5.947152568675875e-06;5.943405179624226e-06;5.947152568675875e-06;5.943405179624226e-06;5.947152568675875e-06;2.58150511932375e-05;2.583132789611836e-05;2.58150511932375e-05;2.583132789611836e-05;2.2026490995096013e-05;2.2026490995096013e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325717;1;1.6429566164369996e-05;1.6433819184479948e-05;1.6429566164369996e-05;1.6433819184479948e-05;1.6429566164369996e-05;1.6433819184479948e-05;1.6429566164369996e-05;1.6433819184479948e-05;7.136146347045952e-05;7.137993637085014e-05;7.136146347045952e-05;7.137993637085014e-05;6.086599697955586e-05;6.086599697955586e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325718;1;1.0779515386510817e-05;1.0778821281150574e-05;1.0779515386510817e-05;1.0778821281150574e-05;1.0779515386510817e-05;1.0778821281150574e-05;1.0779515386510817e-05;1.0778821281150574e-05;4.6820590744018904e-05;4.681757591247594e-05;4.6820590744018904e-05;4.681757591247594e-05;3.99241310611515e-05;3.99241310611515e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325719;1;3.134571747956464e-05;3.134775560167112e-05;3.134571747956464e-05;3.134775560167112e-05;3.134571747956464e-05;3.134775560167112e-05;3.134571747956464e-05;3.134775560167112e-05;0.0001361494424438487;0.0001361582949829112;0.0001361494424438487;0.0001361582949829112;0.00011610279852470879;0.00011610279852470879;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325703;1;2.673419325086815e-05;2.67365251329211e-05;2.673419325086815e-05;2.67365251329211e-05;2.673419325086815e-05;2.67365251329211e-05;2.673419325086815e-05;2.67365251329211e-05;0.00011611938720703212;0.00011612951568603603;0.00011611938720703212;0.00011612951568603603;9.902416715896785e-05;9.902416715896785e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325195;1;9.33561505918153e-06;9.338079523157224e-06;9.33561505918153e-06;9.338079523157224e-06;9.33561505918153e-06;9.338079523157224e-06;9.33561505918153e-06;9.338079523157224e-06;4.0549041061401676e-05;4.05597454071048e-05;4.0549041061401676e-05;4.05597454071048e-05;3.4585479715397406e-05;3.4585479715397406e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325196;1;2.9907505176685582e-06;2.9948111640082572e-06;2.9907505176685582e-06;2.9948111640082572e-06;2.9907505176685582e-06;2.9948111640082572e-06;2.9907505176685582e-06;2.9948111640082572e-06;1.2990259857177833e-05;1.3007897186279396e-05;1.2990259857177833e-05;1.3007897186279396e-05;1.1091893200030673e-05;1.1091893200030673e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325197;1;2.0497123011836373e-06;2.0438838958740306e-06;2.0497123011836373e-06;2.0438838958740306e-06;2.0497123011836373e-06;2.0438838958740306e-06;2.0497123011836373e-06;2.0438838958740306e-06;8.902880821228095e-06;8.877565269470282e-06;8.902880821228095e-06;8.877565269470282e-06;7.591527041420941e-06;7.591527041420941e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325198;1;2.294358606691722e-06;2.287188784281421e-06;2.294358606691722e-06;2.287188784281421e-06;2.294358606691722e-06;2.287188784281421e-06;2.294358606691722e-06;2.287188784281421e-06;9.965496730804518e-06;9.93435476303108e-06;9.965496730804518e-06;9.93435476303108e-06;8.497624469228669e-06;8.497624469228669e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325199;1;1.9876916231932534e-07;1.9093123100422116e-07;1.9876916231932534e-07;1.9093123100422116e-07;1.9876916231932534e-07;1.9093123100422116e-07;1.9876916231932534e-07;1.9093123100422116e-07;8.633495354652469e-07;8.29305651187903e-07;8.633495354652469e-07;8.29305651187903e-07;7.361820826641739e-07;7.361820826641739e-07;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325200;1;2.850158762048802e-06;2.8581409736915974e-06;2.850158762048802e-06;2.8581409736915974e-06;2.850158762048802e-06;2.8581409736915974e-06;2.850158762048802e-06;2.8581409736915974e-06;1.2379602622985932e-05;1.2414273185730075e-05;1.2379602622985932e-05;1.2414273185730075e-05;1.0585707309968966e-05;1.0585707309968966e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325201;1;6.507674492730058e-06;6.515485127766951e-06;6.507674492730058e-06;6.515485127766951e-06;6.507674492730058e-06;6.515485127766951e-06;6.507674492730058e-06;6.515485127766951e-06;2.8265942687988496e-05;2.8299868011474822e-05;2.8265942687988496e-05;2.8299868011474822e-05;2.413142639913705e-05;2.413142639913705e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325202;1;1.0675122720223925e-05;1.0682517411973779e-05;1.0675122720223925e-05;1.0682517411973779e-05;1.0675122720223925e-05;1.0682517411973779e-05;1.0675122720223925e-05;1.0682517411973779e-05;4.636716346740758e-05;4.639928215026891e-05;4.636716346740758e-05;4.639928215026891e-05;3.956487930360691e-05;3.956487930360691e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325743;1;2.313478382251889e-05;2.313540253815836e-05;2.313478382251889e-05;2.313540253815836e-05;2.313478382251889e-05;2.313540253815836e-05;2.313478382251889e-05;2.313540253815836e-05;0.00010048543060302811;0.00010048811798095778;0.00010048543060302811;0.00010048811798095778;8.568667606725388e-05;8.568667606725388e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325744;1;1.039310537267618e-05;1.0393494019685005e-05;1.039310537267618e-05;1.0393494019685005e-05;1.039310537267618e-05;1.0393494019685005e-05;1.039310537267618e-05;1.0393494019685005e-05;4.514222724914585e-05;4.514391532897983e-05;4.514222724914585e-05;4.514391532897983e-05;3.8494422295129964e-05;3.8494422295129964e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325745;1;4.85009500009044e-06;4.850430354365613e-06;4.85009500009044e-06;4.850430354365613e-06;4.85009500009044e-06;4.850430354365613e-06;4.85009500009044e-06;4.850430354365613e-06;2.106628219604508e-05;2.1067738800048987e-05;2.106628219604508e-05;2.1067738800048987e-05;1.7964556868020937e-05;1.7964556868020937e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325746;1;4.894179789225278e-06;4.8945775349935075e-06;4.894179789225278e-06;4.8945775349935075e-06;4.894179789225278e-06;4.8945775349935075e-06;4.894179789225278e-06;4.8945775349935075e-06;2.125776351928727e-05;2.1259491119384924e-05;2.125776351928727e-05;2.1259491119384924e-05;1.8128064944420545e-05;1.8128064944420545e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325747;1;3.8879388879846786e-05;3.888066010651779e-05;3.8879388879846786e-05;3.888066010651779e-05;3.8879388879846786e-05;3.888066010651779e-05;3.8879388879846786e-05;3.888066010651779e-05;0.00016887178039550908;0.00016887730194091924;0.00016887178039550908;0.00016887730194091924;0.00014400244483895593;0.00014400244483895593;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325203;1;7.866945959020572e-05;7.866892406322366e-05;7.866945959020572e-05;7.866892406322366e-05;7.866945959020572e-05;7.866892406322366e-05;7.866945959020572e-05;7.866892406322366e-05;0.00034169908752441664;0.000341696761474612;0.00034169908752441664;0.000341696761474612;0.00029136836885261617;0.00029136836885261617;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325204;1;7.861810099283882e-05;7.861431590892679e-05;7.861810099283882e-05;7.861431590892679e-05;7.861810099283882e-05;7.861431590892679e-05;7.861810099283882e-05;7.861431590892679e-05;0.0003414760125732448;0.00034145957214355726;0.0003414760125732448;0.00034145957214355726;0.00029117815182533134;0.00029117815182533134;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325205;1;6.675087506329596e-05;6.674698079427108e-05;6.675087506329596e-05;6.674698079427108e-05;6.675087506329596e-05;6.674698079427108e-05;6.675087506329596e-05;6.674698079427108e-05;0.0002899309747314475;0.0002899140600585959;0.0002899309747314475;0.0002899140600585959;0.00024722546319739445;0.00024722546319739445;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325206;1;5.097862797489891e-05;5.0976522262008286e-05;5.097862797489891e-05;5.0976522262008286e-05;5.097862797489891e-05;5.0976522262008286e-05;5.097862797489891e-05;5.0976522262008286e-05;0.00022142456237793137;0.0002214154162597673;0.00022142456237793137;0.0002214154162597673;0.00018880973324036785;0.00018880973324036785;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325207;1;3.791276527687369e-05;3.7913662154586364e-05;3.791276527687369e-05;3.7913662154586364e-05;3.791276527687369e-05;3.7913662154586364e-05;3.791276527687369e-05;3.7913662154586364e-05;0.00016467327178955202;0.0001646771673583997;0.00016467327178955202;0.0001646771673583997;0.0001404209709429136;0.0001404209709429136;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325208;1;2.8502698319046688e-05;2.8506509399414165e-05;2.8502698319046688e-05;2.8506509399414165e-05;2.8502698319046688e-05;2.8506509399414165e-05;2.8502698319046688e-05;2.8506509399414165e-05;0.00012380085052490327;0.00012381740386962982;0.00012380085052490327;0.00012381740386962982;0.00010557966444227555;0.00010557966444227555;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325209;1;2.139735621699588e-05;2.1403260012026265e-05;2.139735621699588e-05;2.1403260012026265e-05;2.139735621699588e-05;2.1403260012026265e-05;2.139735621699588e-05;2.1403260012026265e-05;9.293895156860421e-05;9.296459457397531e-05;9.293895156860421e-05;9.296459457397531e-05;7.92713333778757e-05;7.92713333778757e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325210;1;1.5559028060348002e-05;1.5566255074960272e-05;1.5559028060348002e-05;1.5566255074960272e-05;1.5559028060348002e-05;1.5566255074960272e-05;1.5559028060348002e-05;1.5566255074960272e-05;6.758030014038137e-05;6.761169052124075e-05;6.758030014038137e-05;6.761169052124075e-05;5.76527965739274e-05;5.76527965739274e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325763;1;4.828978485531294e-07;4.853714112882278e-07;4.828978485531294e-07;4.853714112882278e-07;4.828978485531294e-07;4.853714112882278e-07;4.828978485531294e-07;4.853714112882278e-07;2.0974563074112093e-06;2.1082001733780068e-06;2.0974563074112093e-06;2.1082001733780068e-06;1.7976718936601177e-06;1.7976718936601177e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325764;1;9.50213925396958e-06;9.498761014585175e-06;9.50213925396958e-06;9.498761014585175e-06;9.50213925396958e-06;9.498761014585175e-06;9.50213925396958e-06;9.498761014585175e-06;4.127233528137238e-05;4.1257661972046204e-05;4.127233528137238e-05;4.1257661972046204e-05;3.519310834803577e-05;3.519310834803577e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325765;1;2.312907760054985e-05;2.312551868580014e-05;2.312907760054985e-05;2.312551868580014e-05;2.312907760054985e-05;2.312551868580014e-05;2.312907760054985e-05;2.312551868580014e-05;0.00010046064575195387;0.00010044518768310622;0.00010046064575195387;0.00010044518768310622;8.566325037240756e-05;8.566325037240756e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325766;1;3.459350665057159e-05;3.459169469762744e-05;3.459350665057159e-05;3.459169469762744e-05;3.459350665057159e-05;3.459169469762744e-05;3.459350665057159e-05;3.459169469762744e-05;0.00015025614410400505;0.00015024827392578238;0.00015025614410400505;0.00015024827392578238;0.00012812409870582175;0.00012812409870582175;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325767;1;6.2333761427137815e-06;6.235411665174718e-06;6.2333761427137815e-06;6.235411665174718e-06;6.2333761427137815e-06;6.235411665174718e-06;6.2333761427137815e-06;6.235411665174718e-06;2.70745337677004e-05;2.708337501525899e-05;2.70745337677004e-05;2.708337501525899e-05;2.3094117278425072e-05;2.3094117278425072e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325768;1;3.500316659432883e-05;3.500349155002183e-05;3.500316659432883e-05;3.500349155002183e-05;3.500316659432883e-05;3.500349155002183e-05;3.500316659432883e-05;3.500349155002183e-05;0.00015203549316406364;0.00015203690460205194;0.00015203549316406364;0.00015203690460205194;0.00012964256129637818;0.00012964256129637818;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325769;1;2.4545299501772368e-05;2.4546510936595863e-05;2.4545299501772368e-05;2.4546510936595863e-05;2.4545299501772368e-05;2.4546510936595863e-05;2.4545299501772368e-05;2.4546510936595863e-05;0.00010661197479248127;0.00010661723663330158;0.00010661197479248127;0.00010661723663330158;9.09130034688743e-05;9.09130034688743e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325770;1;8.631578403049076e-06;8.632470081470662e-06;8.631578403049076e-06;8.632470081470662e-06;8.631578403049076e-06;8.632470081470662e-06;8.631578403049076e-06;8.632470081470662e-06;3.749107315063505e-05;3.7494946136474895e-05;3.749107315063505e-05;3.7494946136474895e-05;3.197211141285456e-05;3.197211141285456e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325771;1;3.958962504069025e-05;3.958772210015205e-05;3.958962504069025e-05;3.958772210015205e-05;3.958962504069025e-05;3.958772210015205e-05;3.958962504069025e-05;3.958772210015205e-05;0.00017195667572021613;0.00017194841033935676;0.00017195667572021613;0.00017194841033935676;0.00014662824089144657;0.00014662824089144657;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325772;1;2.9378625488281357e-05;2.937626501012742e-05;2.9378625488281357e-05;2.937626501012742e-05;2.9378625488281357e-05;2.937626501012742e-05;2.9378625488281357e-05;2.937626501012742e-05;0.00012760542114257907;0.00012759516845703222;0.00012760542114257907;0.00012759516845703222;0.00010880972403067258;0.00010880972403067258;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325773;1;1.960256093343106e-05;1.959992489284946e-05;1.960256093343106e-05;1.959992489284946e-05;1.960256093343106e-05;1.959992489284946e-05;1.960256093343106e-05;1.959992489284946e-05;8.514329727172916e-05;8.513184768676823e-05;8.514329727172916e-05;8.513184768676823e-05;7.260207753122675e-05;7.260207753122675e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325774;1;1.173460501211665e-05;1.173182339138459e-05;1.173460501211665e-05;1.173182339138459e-05;1.173460501211665e-05;1.173182339138459e-05;1.173460501211665e-05;1.173182339138459e-05;5.0969001770019914e-05;5.0956919860840233e-05;5.0969001770019914e-05;5.0956919860840233e-05;4.346150004487684e-05;4.346150004487684e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325775;1;4.234203875506381e-06;4.231344265408001e-06;4.234203875506381e-06;4.231344265408001e-06;4.234203875506381e-06;4.231344265408001e-06;4.234203875506381e-06;4.231344265408001e-06;1.83911724853517e-05;1.8378751831054826e-05;1.83911724853517e-05;1.8378751831054826e-05;1.5682236575949687e-05;1.5682236575949687e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325776;1;6.770546100757765e-06;6.7734759012858314e-06;6.770546100757765e-06;6.7734759012858314e-06;6.770546100757765e-06;6.7734759012858314e-06;6.770546100757765e-06;6.7734759012858314e-06;2.9407719802856667e-05;2.9420445327759013e-05;2.9407719802856667e-05;2.9420445327759013e-05;2.508694778254032e-05;2.508694778254032e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325777;1;1.303296678331168e-05;1.3035545631691308e-05;1.303296678331168e-05;1.3035545631691308e-05;1.303296678331168e-05;1.3035545631691308e-05;1.303296678331168e-05;1.3035545631691308e-05;5.660840789794965e-05;5.6619609069824646e-05;5.660840789794965e-05;5.6619609069824646e-05;4.827979863589413e-05;4.827979863589413e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325778;1;3.839781494140639e-05;3.839864942762601e-05;3.839781494140639e-05;3.839864942762601e-05;3.839781494140639e-05;3.839864942762601e-05;3.839781494140639e-05;3.839864942762601e-05;0.00016678007446289188;0.0001667836990356458;0.00016678007446289188;0.0001667836990356458;0.0001422172201023197;0.0001422172201023197;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325883;1;2.3164435379593543e-05;2.3165298461914145e-05;2.3164435379593543e-05;2.3165298461914145e-05;2.3164435379593543e-05;2.3165298461914145e-05;2.3164435379593543e-05;2.3165298461914145e-05;0.0001006142214965828;0.00010061797027587966;0.0001006142214965828;0.00010061797027587966;8.579740171079383e-05;8.579740171079383e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325884;1;1.2736258838794895e-05;1.273791351318364e-05;1.2736258838794895e-05;1.273791351318364e-05;1.2736258838794895e-05;1.273791351318364e-05;1.2736258838794895e-05;1.273791351318364e-05;5.53196633911137e-05;5.532685043335002e-05;5.53196633911137e-05;5.532685043335002e-05;4.717745745623609e-05;4.717745745623609e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325885;1;2.2401204144513247e-06;2.238520332619004e-06;2.2401204144513247e-06;2.238520332619004e-06;2.2401204144513247e-06;2.238520332619004e-06;2.2401204144513247e-06;2.238520332619004e-06;9.729914321899488e-06;9.72296440124519e-06;9.729914321899488e-06;9.72296440124519e-06;8.296742275745714e-06;8.296742275745714e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325889;1;2.352897327564389e-05;2.3528409152560847e-05;2.352897327564389e-05;2.3528409152560847e-05;2.352897327564389e-05;2.3528409152560847e-05;2.352897327564389e-05;2.3528409152560847e-05;0.00010219758392334061;0.00010219513366699297;0.00010219758392334061;0.00010219513366699297;8.714434546534846e-05;8.714434546534846e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325890;1;1.2835463912398773e-05;1.283374424687143e-05;1.2835463912398773e-05;1.283374424687143e-05;1.2835463912398773e-05;1.283374424687143e-05;1.2835463912398773e-05;1.283374424687143e-05;5.575055847168011e-05;5.5743089141846124e-05;5.575055847168011e-05;5.5743089141846124e-05;4.753875523110695e-05;4.753875523110695e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325891;1;4.4148013326856986e-07;4.426798696871173e-07;4.4148013326856986e-07;4.426798696871173e-07;4.4148013326856986e-07;4.426798696871173e-07;4.4148013326856986e-07;4.426798696871173e-07;1.917559361457839e-06;1.9227703905105737e-06;1.917559361457839e-06;1.9227703905105737e-06;1.6395550729152627e-06;1.6395550729152627e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325892;1;1.0061497186731446e-05;1.0061841639766023e-05;1.0061497186731446e-05;1.0061841639766023e-05;1.0061497186731446e-05;1.0061841639766023e-05;1.0061497186731446e-05;1.0061841639766023e-05;4.370189430236849e-05;4.370339042663607e-05;4.370189430236849e-05;4.370339042663607e-05;3.726608014728187e-05;3.726608014728187e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325893;1;1.556822560628261e-05;1.556829319706675e-05;1.556822560628261e-05;1.556829319706675e-05;1.556822560628261e-05;1.556829319706675e-05;1.556822560628261e-05;1.556829319706675e-05;6.762024948120168e-05;6.762054306030324e-05;6.762024948120168e-05;6.762054306030324e-05;5.766034517432177e-05;5.766034517432177e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325914;1;4.2326152321144536e-05;4.23234070954501e-05;4.2326152321144536e-05;4.23234070954501e-05;4.2326152321144536e-05;4.23234070954501e-05;4.2326152321144536e-05;4.23234070954501e-05;0.00018384272247314593;0.00018383079864502092;0.00018384272247314593;0.00018383079864502092;0.00015676352711535142;0.00015676352711535142;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325915;1;2.6820103737160108e-05;2.681738970721219e-05;2.6820103737160108e-05;2.681738970721219e-05;2.6820103737160108e-05;2.681738970721219e-05;2.6820103737160108e-05;2.681738970721219e-05;0.00011649253753662197;0.00011648074920654385;0.00011649253753662197;0.00011648074920654385;9.933371754503824e-05;9.933371754503824e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325916;1;1.4861670543529423e-05;1.4858973411277541e-05;1.4861670543529423e-05;1.4858973411277541e-05;1.4861670543529423e-05;1.4858973411277541e-05;1.4861670543529423e-05;1.4858973411277541e-05;6.455134292602589e-05;6.453962799072314e-05;6.455134292602589e-05;6.453962799072314e-05;5.5043224235294607e-05;5.5043224235294607e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
2;325917;1;6.087509381329594e-06;6.084896737557893e-06;6.087509381329594e-06;6.084896737557893e-06;6.087509381329594e-06;6.084896737557893e-06;6.087509381329594e-06;6.084896737557893e-06;2.644096466064473e-05;2.6429616699218948e-05;2.644096466064473e-05;2.6429616699218948e-05;2.2546331041961642e-05;2.2546331041961642e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
